"","namestmin","r2","es"
"11009","w_43_107",0.0325340804144252,0.124487280018859
"8883","w_35_177",0.0325266516765944,0.15576108090861
"7457","w_30_155.5",0.0325184509638051,0.123717141625339
"1179","w_8_56.5",0.0325081010408251,0.166660624652046
"10743","w_42_112.5",0.0325025814109868,0.121616154098968
"11014","w_43_112",0.0324999736743842,0.122514741095773
"4535","w_20_117.5",0.0324972088591108,0.108752202927613
"1909","w_11_168",0.0324763997965393,-0.114652691386375
"6783","w_27_51",0.032472224135613,0.264311315674844
"13936","w_54_119.5",0.0324575135598033,0.128094182961253
"2162","w_12_123.5",0.0324518949796817,0.100441348766418
"12131","w_47_155",0.0324431867416372,0.148389810022623
"7735","w_31_151",0.0324416193070313,0.12202768684448
"12884","w_50_113.5",0.0324304414423714,0.131114967078872
"9362","w_37_101",0.0324263936934961,0.111523661594983
"3163","w_15_215",0.0324224330607336,0.148198510979363
"11597","w_45_156",0.0324205304651072,0.145438264262374
"9968","w_39_156",0.0324191880032062,0.138961680572838
"49","w_5_143",0.032418937187668,0.0708764076393181
"766","w_7_236",0.0324167130624957,0.110345805488608
"12128","w_47_152",0.0324149444827447,0.149887447508093
"1536","w_10_104.5",0.0324123567138195,0.0774287885068697
"11863","w_46_154.5",0.0324116185246626,0.147565136998144
"11284","w_44_112.5",0.0324065018315938,0.122229130362356
"11015","w_43_113",0.0324035575502331,0.121290305825357
"11290","w_44_118.5",0.0323991623107913,0.124181373835376
"7193","w_29_173",0.0323965872353943,0.148980339324987
"9388","w_37_127",0.0323930714763455,0.126236259704276
"11288","w_44_116.5",0.0323927531227435,0.123946136717207
"7715","w_31_131",0.0323924042776567,0.127358463428204
"4054","w_18_215.5",0.0323839465522365,0.163732317137147
"11327","w_44_155.5",0.0323812594308683,0.144433291253358
"7911","w_31_45",0.0323735156352717,0.275914314924399
"1241","w_9_112",0.0323724173829428,0.0719387935721681
"11328","w_44_156.5",0.032369344505768,0.143738815240055
"15245","w_59_143",0.0323500785260463,0.161602528958699
"3025","w_14_9.5",0.0323497398172539,0.235456640024058
"7448","w_30_147.5",0.032342438549596,0.117351786754147
"14185","w_55_109",0.0323217622952944,0.134047549995471
"11058","w_43_156",0.0323200876275974,0.142546493732229
"8807","w_35_101",0.032312789220025,0.106151433259745
"4554","w_20_134.5",0.0323104134522808,0.110614483104117
"7764","w_31_178",0.0323098828916487,0.147534448550666
"11344","w_44_172.5",0.0323091394566224,0.149050513796799
"7739","w_31_155",0.0323075899303976,0.122880993722803
"5180","w_22_172.5",0.0323029848974721,0.133619023282238
"3072","w_15_132",0.0323011134040675,0.104116437595331
"3938","w_18_11.5",0.032298590334414,0.260999693072008
"8537","w_34_110.5",0.0322930000348857,0.114582226430427
"7464","w_30_161.5",0.0322917759191709,0.129187451387483
"6319","w_26_157.5",0.032291227937052,0.120343725260743
"2756","w_14_117.5",0.0322912057941498,0.102766177321689
"9152","w_36_168.5",0.0322835065122447,0.143998538760216
"7140","w_29_123",0.0322783306734628,0.119136321968996
"13927","w_54_110.5",0.0322747552326905,0.13258354452043
"7993","w_32_127.5",0.0322726162680707,0.121038994049207
"1479","w_9_52",0.0322446621624,0.172061347295411
"1328","w_9_191",0.0322378039485256,0.110788068025173
"7474","w_30_170.5",0.0322305574917358,0.142834967279767
"9160","w_36_176.5",0.0322272065988257,0.152823300695735
"2757","w_14_118.5",0.0322253875270118,0.10308144668431
"2497","w_13_154",0.0322244804089258,0.0890299690124985
"8806","w_35_100",0.0322219546772933,0.104494156461114
"1932","w_11_189",0.0322042828556822,0.117291765397164
"2764","w_14_124.5",0.0322000715922848,0.101102201762592
"7121","w_29_104",0.0321998449132948,0.100212338309396
"3406","w_16_165.5",0.0321970523053868,-0.119709920373968
"6623","w_27_173",0.0321929170679849,0.144109751465805
"2456","w_13_117",0.0321921502979032,0.098600346603119
"6266","w_26_107.5",0.0321861145479088,0.1008155559954
"2077","w_11_45",0.0321836876706763,0.217716082653183
"9708","w_38_171.5",0.0321767009767886,0.14521359651173
"11858","w_46_149.5",0.0321646146815087,0.146707871912146
"5405","w_23_113",0.032163909085106,0.110334373030312
"5137","w_22_133.5",0.0321634743480514,0.111578542933514
"2766","w_14_126.5",0.0321585358942279,0.0983153269349669
"6205","w_25_46",0.0321463072533967,0.2616720721066
"14444","w_56_110.5",0.0321460863957226,0.134114573786055
"4846","w_21_134",0.0321444210891937,0.110185490131295
"12398","w_48_156.5",0.032144028405674,0.144189017193181
"13140","w_51_106",0.0321213465199183,0.130119256330871
"1823","w_10_9.5",0.0321182789785937,0.196281546534743
"6629","w_27_179",0.0321169497495215,0.138436172829977
"5114","w_22_112.5",0.0321136995085213,0.108027572041687
"2210","w_12_167.5",0.0320983285490009,-0.11338364910317
"12132","w_47_156",0.0320734005102541,0.143887459256076
"11277","w_44_105.5",0.0320718970787585,0.122010017407296
"13415","w_52_119.5",0.0320653488008446,0.124506432500008
"7711","w_31_127",0.032057225215523,0.118620851753855
"13147","w_51_113",0.0320548177654563,0.129405682660988
"14990","w_58_143.5",0.0320544386248214,0.160378498555233
"9417","w_37_156",0.0320499642627508,0.132773923076548
"255","w_5_50",0.0320481438259413,0.152046588246216
"6270","w_26_111.5",0.0320473298709967,0.113110162891611
"2758","w_14_119.5",0.0320408472871582,0.101145324164088
"13145","w_51_111",0.0320356006744816,0.127204001810408
"7629","w_30_45.5",0.0320294568576054,0.273959175370105
"9409","w_37_148",0.0320287510249438,0.128065603619225
"4814","w_21_105",0.0320265924642492,0.087218807506052
"10515","w_41_156",0.0320247189924078,0.137958512679965
"14736","w_57_145",0.0320209357895831,0.159040752809266
"7762","w_31_176",0.0320190888255766,0.145500487737314
"2483","w_13_141",0.0320137105417402,0.091000907776334
"11287","w_44_115.5",0.0320091279873321,0.120600243333224
"10800","w_42_169.5",0.0320064212057491,0.144528924869564
"5982","w_25_111",0.0320027052678528,0.111120304225342
"7427","w_30_126.5",0.0319994423397055,0.116677268403466
"9663","w_38_126.5",0.0319943518582171,0.122990044311661
"13179","w_51_145",0.0319906053003526,0.155809086643101
"14220","w_55_144",0.0319901507018195,0.1569577274021
"8591","w_34_164.5",0.0319856936211521,0.133068928671384
"8595","w_34_168.5",0.0319854737599991,0.138228725076349
"13442","w_52_146.5",0.031982285683106,0.157019550627762
"15218","w_59_116",0.0319798708984403,0.131676708052992
"4222","w_19_10",0.0319758238416012,0.262885694365786
"13664","w_53_107",0.0319695311658761,0.129896197529439
"7198","w_29_178",0.031966750821958,0.142623301301392
"2863","w_14_214.5",0.0319665893733988,0.137277675917856
"8876","w_35_170",0.0319658816673984,0.141949648152729
"1203","w_8_78.5",0.0319550128840631,-0.149976459341674
"10196","w_40_110.5",0.0319540379652266,0.11736925808046
"9923","w_39_111",0.0319514416088038,0.116415216357778
"3370","w_16_132.5",0.0319476147028475,0.103692977942369
"3666","w_17_131",0.0319381416790705,0.103535220391264
"9085","w_36_101.5",0.0319376313114406,0.10676877728067
"7732","w_31_148",0.0319374479433715,0.116179444579854
"5115","w_22_113.5",0.0319373595840109,0.107010426991119
"2281","w_12_231.5",0.0319257805253731,0.120772732089411
"3369","w_16_131.5",0.0319244429248438,0.101762535716015
"3161","w_15_213",0.0319195024647635,0.139941413263377
"8296","w_33_149",0.0319075259803612,0.121106451229566
"7423","w_30_122.5",0.03189852480199,0.117026547569639
"6908","w_28_172.5",0.0318980566514668,0.142040800770873
"659","w_7_139",0.0318949382502779,-0.0842732108160363
"12612","w_49_105",0.0318946257067778,0.126457937328778
"13924","w_54_107.5",0.0318907160513182,0.129332921867017
"4251","w_19_126",0.0318801867403913,0.105448785773294
"4822","w_21_112",0.0318737011933805,0.103645102802963
"14450","w_56_116.5",0.0318676994464084,0.128326963192477
"4823","w_21_113",0.0318626755448915,0.104349908976541
"6834","w_28_102.5",0.031858207756746,0.0943606368318614
"7191","w_29_171",0.031858131223871,0.139819511800295
"8322","w_33_174",0.0318559978742157,0.146169296932405
"7994","w_32_128.5",0.0318511597356956,0.118659198372882
"8548","w_34_121.5",0.0318467541625369,0.119943393799632
"9980","w_39_168",0.0318383095457473,0.142105039293796
"11554","w_45_113",0.0318365550333511,0.119021887721257
"3066","w_15_127",0.0318295000550286,0.0974506819872757
"12129","w_47_153",0.0318273903896304,0.14374708907966
"1956","w_11_210",0.0318258915875479,0.12131586529738
"14451","w_56_117.5",0.0318222115554634,0.126976271015166
"2262","w_12_214.5",0.0318183838768243,0.128047550957679
"11285","w_44_113.5",0.0318180878127559,0.117968875997947
"2377","w_12_44.5",0.0318168168229742,0.218961645387362
"1602","w_10_164.5",0.0318167956804783,-0.101710072250884
"7968","w_32_102.5",0.0318004618637834,0.0998225341426544
"3405","w_16_164.5",0.0317932426719941,-0.115102955518945
"2782","w_14_140.5",0.0317822707337582,0.0916452819379289
"14735","w_57_144",0.0317758931170437,0.156951164663262
"8855","w_35_149",0.0317724992167728,0.123977674002374
"4521","w_20_104.5",0.031765706435737,0.0842469572198077
"11286","w_44_114.5",0.0317591126604588,0.1179659405343
"1534","w_10_102.5",0.0317550883069202,0.072780543361317
"12361","w_48_119.5",0.0317511883392458,0.11991886715934
"4752","w_20_43.5",0.0317504222442149,0.251227041120726
"11829","w_46_120.5",0.0317445527600407,0.120394897725373
"963","w_8_137.5",0.0317394208133838,-0.0852147801618379
"8","w_5_106",0.031739250167493,0.0556389437324377
"2677","w_13_43",0.0317388098187242,0.223811412726749
"5692","w_24_110.5",0.0317316931939463,0.10642924463369
"962","w_8_136.5",0.0317295245176582,-0.0850874728666946
"1629","w_10_189.5",0.0317266682243602,0.112049425436356
"4596","w_20_172.5",0.0317264411385538,0.124233328020553
"7736","w_31_152",0.031725027350972,0.117235204976168
"8527","w_34_100.5",0.031724830763348,0.0996853889211728
"7405","w_30_104.5",0.0317233767627709,0.100376527146247
"2154","w_12_116.5",0.031722620306471,0.090552614450143
"10804","w_42_173.5",0.0317224829650116,0.142980615273581
"10529","w_41_170",0.0317202267192236,0.142729753122363
"9960","w_39_148",0.0317183814072571,0.129824301848668
"8297","w_33_150",0.0317178519113319,0.119837921568008
"14187","w_55_111",0.0317174852303558,0.12931119371093
"13148","w_51_114",0.0317112965473809,0.125751854874909
"13146","w_51_112",0.0317103891612518,0.125618054944717
"3962","w_18_131.5",0.031708639443724,0.104044822867546
"4471","w_19_55",0.031706528633507,0.227367662527324
"10209","w_40_123.5",0.0316980816533053,0.119302022673767
"2385","w_12_52.5",0.0316795233164531,0.187237472220735
"993","w_8_164.5",0.0316768254676173,-0.0963008113907648
"3667","w_17_132",0.0316659410270815,0.102116396477007
"13701","w_53_144",0.0316640635811319,0.152788215999029
"3758","w_17_215",0.0316581822917058,0.150467177392327
"3348","w_16_112.5",0.0316530205684379,0.0904504104491925
"8016","w_32_150.5",0.0316507440314506,0.11760325854769
"12890","w_50_119.5",0.0316494946095643,0.119565033498241
"7741","w_31_157",0.0316331458327284,0.121890447957216
"964","w_8_138.5",0.0316295960851408,-0.0846260714652491
"9659","w_38_122.5",0.031629467996396,0.118325259995555
"8304","w_33_157",0.0316278270984571,0.122997543584246
"12095","w_47_119",0.0316213473854334,0.118576305178561
"11880","w_46_171.5",0.0316176988505139,0.142711349485767
"7356","w_29_55",0.0316159547504029,0.253645909477649
"4530","w_20_112.5",0.0316132974342158,0.0998301298063853
"11827","w_46_118.5",0.0316132202745009,0.117846573357254
"7740","w_31_156",0.031612058437118,0.119653552907739
"12355","w_48_113.5",0.0316099830543906,0.121586405552933
"11561","w_45_120",0.0316092594230994,0.119007083095586
"8874","w_35_168",0.0316035333711224,0.136093609546553
"7459","w_30_157.5",0.0316011385177551,0.120470626415135
"9156","w_36_172.5",0.0316010730761277,0.141813360992544
"1083","w_8_246.5",0.0315984881247124,0.122191957361167
"13410","w_52_114.5",0.0315970805212985,0.125105812348712
"11291","w_44_119.5",0.0315935693078774,0.118140138493834
"9935","w_39_123",0.0315930344191748,0.118485353178845
"11558","w_45_117",0.031587042405703,0.118052024874339
"12096","w_47_120",0.0315773291963589,0.118695042339496
"687","w_7_164",0.0315769712006172,-0.0908382701295977
"6835","w_28_103.5",0.0315681278343459,0.0934919171897297
"11864","w_46_155.5",0.0315649810379187,0.139355602168683
"8553","w_34_126.5",0.0315639646013349,0.117932786693722
"1611","w_10_172.5",0.0315634922687092,0.101085059699905
"9645","w_38_108.5",0.0315610292336057,0.112948622321122
"8045","w_32_177.5",0.0315600167314714,0.141941513518685
"14707","w_57_116",0.0315580264278214,0.126982174074256
"11595","w_45_154",0.0315504752378156,0.139585098659437
"9705","w_38_168.5",0.0315450625557134,0.140403332370594
"8596","w_34_169.5",0.0315395423113044,0.135867678092917
"1024","w_8_192.5",0.0315369972836802,0.0912628809029946
"14","w_5_111",0.0315332071316264,0.0580420499582458
"7179","w_29_160",0.0315307396566736,0.121342736928215
"4827","w_21_117",0.0315286758955786,0.103425006151382
"14452","w_56_118.5",0.0315229136811777,0.123004866237234
"11596","w_45_155",0.0315194017981536,0.13839147253264
"15684","w_60_75.5",0.0315136521101933,0.142035794185434
"163","w_5_247",0.0315117905168804,0.107533954207949
"7970","w_32_104.5",0.0315027626036657,0.102241854706401
"14702","w_57_111",0.0314993290234383,0.128992463375037
"5118","w_22_116.5",0.0314991143784534,0.104523222360456
"7476","w_30_172.5",0.0314967837202726,0.140743212543998
"1861","w_11_124",0.031493734933986,0.0913071094427485
"10466","w_41_107",0.031490250379213,0.114988950572921
"3460","w_16_214.5",0.0314901865941015,0.141357571364621
"11051","w_43_149",0.0314870072985119,0.135176376239964
"11057","w_43_155",0.0314867351089323,0.136102504743528
"1601","w_10_163.5",0.0314863870482532,-0.101737541785766
"8583","w_34_156.5",0.0314812770590364,0.122487388038448
"9037","w_35_53",0.0314753102282074,0.272951067904794
"5691","w_24_109.5",0.0314731206937413,0.101129759589903
"6789","w_27_57",0.0314595678204659,0.238537785814521
"9704","w_38_167.5",0.0314580286028294,0.136650031301403
"14195","w_55_119",0.0314538583531651,0.121351454336802
"8021","w_32_155.5",0.0314467992617042,0.119013442251038
"5418","w_23_125",0.0314458578016139,0.107133794891701
"11828","w_46_119.5",0.0314431876500337,0.11730783975438
"3275","w_15_43",0.0314406315217306,0.225442082905758
"11826","w_46_117.5",0.0314340051262354,0.117008175483408
"2152","w_12_114.5",0.0314327297821715,0.0844686215910016
"13668","w_53_111",0.0314315475035727,0.124439927104355
"9157","w_36_173.5",0.0314314560083521,0.140663457912609
"7199","w_29_179",0.0314298117757658,0.137145541254594
"11560","w_45_119",0.0314284960945005,0.116491876003234
"1389","w_9_247",0.0314263055023494,0.120867734785883
"9437","w_37_176",0.0314249398177365,0.144465127573753
"1846","w_11_110",0.0314226988436942,0.0695377246282091
"1023","w_8_191.5",0.0314209401538507,0.100339373499638
"8250","w_33_103",0.0314190978638468,0.100509965703948
"6572","w_27_126",0.031418391574044,0.110523757661718
"7920","w_31_54",0.0314149950110884,0.258549325623821
"3969","w_18_138.5",0.0314126690053581,0.0963764559781693
"1915","w_11_173",0.0314092821596205,0.101771175833029
"14958","w_58_111.5",0.0314083436284368,0.12849045630405
"10786","w_42_155.5",0.0314079669508169,0.133996898001856
"13663","w_53_106",0.0314024178806204,0.125781669848601
"44","w_5_139",0.0314014558002054,-0.0752769098214786
"14184","w_55_108",0.0314014078348986,0.125978906053556
"9938","w_39_126",0.0313778045173114,0.118109855799364
"7481","w_30_177.5",0.0313721169434446,0.137781697578564
"8273","w_33_126",0.0313703302036734,0.115864492042846
"2465","w_13_125",0.0313685434792053,0.0931334538421644
"13409","w_52_113.5",0.0313671368148584,0.124104903230983
"6336","w_26_172.5",0.0313669942375252,0.13497450469677
"11594","w_45_153",0.0313640424144876,0.137636994896676
"8020","w_32_154.5",0.031362076292053,0.11732783031341
"2161","w_12_122.5",0.0313611516088161,0.0945973005773701
"11557","w_45_116",0.0313561660763976,0.116791075890487
"15683","w_60_74.5",0.0313528419942578,0.139968126787819
"7976","w_32_110.5",0.031352029401073,0.10715827722586
"7176","w_29_158",0.0313460719917721,0.117584227620485
"3365","w_16_128.5",0.031343971913493,0.0985666391997763
"13440","w_52_144.5",0.0313393888730095,0.14957855748724
"13963","w_54_146.5",0.0313342313964451,0.152528583219131
"11613","w_45_172",0.0313336838495606,0.140648800339346
"8319","w_33_171",0.0313296664045103,0.137911003008134
"10257","w_40_171.5",0.0313262340931568,0.13711398996575
"12876","w_50_105.5",0.0313231671746271,0.122879623552793
"7432","w_30_131.5",0.0313183929417099,0.116724537794391
"9433","w_37_172",0.0313163233712228,0.137636784569643
"2138","w_12_101.5",0.0313146773183552,0.0725826030943764
"10211","w_40_125.5",0.0313120031378392,0.117643269185959
"7991","w_32_125.5",0.0313107444466906,0.114098254405954
"8528","w_34_101.5",0.0313043893256428,0.0979429282784203
"6843","w_28_111.5",0.0313017635912805,0.108179988448525
"356","w_6_142.5",0.0313006589122156,0.0701657908174661
"1150","w_8_307.5",0.0312952713126365,0.125223160520699
"13441","w_52_145.5",0.0312918278446135,0.15036363975868
"10234","w_40_148.5",0.0312906857939065,0.128708179034004
"2088","w_11_56",0.0312874393851679,0.181472352673357
"3377","w_16_139.5",0.0312785012000187,0.0925222236674883
"1862","w_11_125",0.0312746880023729,0.0901279077253469
"6267","w_26_108.5",0.0312726951107714,0.0986257773476713
"1297","w_9_163",0.0312722117972943,-0.0959760501533825
"13671","w_53_114",0.0312641977602286,0.123512709646021
"7424","w_30_123.5",0.0312569431426565,0.112949085721726
"5397","w_23_105",0.0312453979984048,0.0854925052130018
"8018","w_32_152.5",0.0312413479404611,0.116435757032298
"7706","w_31_122",0.0312396750103741,0.112740253423838
"3665","w_17_130",0.0312328578281197,0.100153904906776
"6858","w_28_126.5",0.0312319275087689,0.109908333333867
"6606","w_27_158",0.031224564145046,0.114898636179734
"7987","w_32_121.5",0.0312176133451066,0.113195765097224
"7411","w_30_110.5",0.0312141798314921,0.106435694160324
"3362","w_16_125.5",0.0312085172967568,0.0957055210834793
"5760","w_24_172.5",0.031207182450639,0.128398482630786
"15471","w_60_115.5",0.0312040334242227,0.125597976771628
"7119","w_29_102",0.031195596065116,0.0910560560167585
"7686","w_31_102",0.0311934699816798,0.0931370093482327
"10260","w_40_174.5",0.0311917442672852,0.139794134006675
"618","w_7_101",0.0311905298240824,0.0648328001679881
"7177","w_29_159",0.031172253797622,0.117353075106737
"9429","w_37_168",0.0311552370520507,0.134747260551548
"1002","w_8_172.5",0.0311546549155998,0.0935512318467859
"1323","w_9_187",0.0311545582461727,0.105545412131946
"13408","w_52_112.5",0.0311536387834082,0.122265531774397
"9646","w_38_109.5",0.0311462848191353,0.109532174678461
"14443","w_56_109.5",0.0311426502414763,0.125401915606804
"11008","w_43_106",0.0311372971511512,0.113438056706559
"9371","w_37_110",0.0311365964061283,0.108562049903116
"73","w_5_165",0.031129555438197,-0.0813301077144787
"8880","w_35_174",0.0311286665230645,0.138379017361534
"3162","w_15_214",0.0311248755527417,0.132325766712188
"15682","w_60_73.5",0.0311193454181882,0.138891057808889
"4227","w_19_104",0.0311147755501824,0.0791446615413524
"5980","w_25_109",0.03111434137088,0.0979965781457895
"3997","w_18_163.5",0.0311131951203607,-0.110601373909559
"6622","w_27_172",0.0310939406497737,0.13291931790616
"1455","w_9_307",0.0310890602178968,0.130711848230996
"14445","w_56_111.5",0.0310879494295123,0.124245049261619
"3941","w_18_112.5",0.0310848192266204,0.091395806145528
"4261","w_19_135",0.0310738783757682,0.101223117832546
"1541","w_10_109.5",0.0310601484435671,0.0650526664463007
"14478","w_56_144.5",0.0310587250044193,0.148507789571332
"10508","w_41_149",0.0310556602349217,0.128299444072532
"1837","w_11_102",0.0310520015454654,0.0700704905740808
"381","w_6_165.5",0.0310499676651517,-0.0859184896058025
"14479","w_56_145.5",0.0310491794425022,0.149554425937601
"6264","w_26_105.5",0.0310462685610047,0.0899521319701597
"1841","w_11_106",0.031045623906118,0.070606285508898
"8598","w_34_170.5",0.0310433157738451,0.133699757185875
"4244","w_19_12",0.0310396921057953,0.261211163705141
"165","w_5_249",0.0310383326592695,0.101036282937856
"4262","w_19_136",0.031037323540243,0.100873126859903
"12621","w_49_114",0.0310315768199966,0.118143303587892
"7192","w_29_172",0.0310265620097376,0.134027138901553
"7128","w_29_111",0.0310231395535951,0.105463665920807
"4263","w_19_137",0.0310194955271684,0.0976381583834403
"9644","w_38_107.5",0.0310193033874822,0.10966112746372
"7638","w_30_54.5",0.0310155645084528,0.254903880558425
"8805","w_34_99.5",0.0310150214420524,0.0946507136123189
"1904","w_11_163",0.0310109923385878,-0.0995636538178428
"6548","w_27_102",0.0310073641175894,0.087191082133533
"1456","w_9_308",0.0310032897861553,0.126601863243271
"14703","w_57_112",0.0310024184625045,0.123767422930564
"13961","w_54_144.5",0.031001833988771,0.147426474552375
"1870","w_11_132",0.0309956299066217,0.0874990971774149
"14192","w_55_116",0.0309889544102501,0.120843912791993
"10530","w_41_171",0.0309851090067265,0.134556525427958
"3660","w_17_126",0.0309739622432275,0.094962463789182
"741","w_7_213",0.0309706426358356,0.0989156814368573
"8300","w_33_153",0.0309651237806975,0.116128250116609
"10210","w_40_124.5",0.0309621335824413,0.114011659502604
"8808","w_35_102",0.0309529454305942,0.0984871457015406
"10533","w_41_174",0.0309526958594371,0.136059212217755
"98","w_5_188",0.0309412275587965,0.0931983462145248
"1759","w_10_307.5",0.0309410734227329,0.133524798835201
"5128","w_22_125.5",0.0309405560150297,0.104397729882652
"5116","w_22_114.5",0.0309383048361307,0.100953763175703
"8251","w_33_104",0.0309306172043635,0.0990968840896427
"7707","w_31_123",0.0309303882698021,0.110909372286498
"657","w_7_137",0.0309205052320108,-0.0785855872318268
"8038","w_32_170.5",0.0309044239570408,0.131800804334399
"13928","w_54_111.5",0.0309039737442078,0.121154556319439
"1655","w_10_212.5",0.0308929593094643,0.110310080372669
"9361","w_37_100",0.0308909332345529,0.0995785496460994
"935","w_8_111.5",0.0308891867875534,0.0622633564448747
"8828","w_35_122",0.0308786529936627,0.112691431615694
"330","w_6_119.5",0.0308727624184006,-0.0810295513061721
"113","w_5_201",0.0308684222974006,0.0848259239127835
"2676","w_13_42",0.0308679219682857,0.220475417351373
"8316","w_33_169",0.0308488851681269,0.127616224463183
"2232","w_12_187.5",0.0308487604537641,0.107983662567869
"11859","w_46_150.5",0.0308460000782872,0.133306382732088
"5626","w_23_44",0.0308455507287916,0.257039396689264
"9428","w_37_167",0.0308389721757796,0.129213417953266
"14181","w_55_105",0.0308381124501232,0.12227724568193
"13932","w_54_115.5",0.0308367325278818,0.119113748185472
"6216","w_25_57",0.0308351979229201,0.230479872293892
"13407","w_52_111.5",0.030829203146526,0.118506877695544
"2773","w_14_132.5",0.0308099772622883,0.093337624601783
"13401","w_52_105.5",0.0308073187951536,0.120328662903875
"9638","w_38_101.5",0.0308013417593639,0.101898958589512
"13672","w_53_115",0.0308011050310816,0.118162608577213
"2153","w_12_115.5",0.0307987278624902,0.0819933239996736
"14962","w_58_115.5",0.0307965936401461,0.120919265533718
"1178","w_8_55.5",0.030794935639628,0.159969993446556
"13153","w_51_119",0.0307922500230013,0.113465159644342
"334","w_6_122.5",0.0307919834752968,-0.0806795158030762
"10241","w_40_155.5",0.0307840182435064,0.12593845304133
"470","w_6_246.5",0.0307828543306875,0.111398583850034
"11321","w_44_149.5",0.0307824102528645,0.130444966117891
"11813","w_46_104.5",0.0307820442429245,0.114269111676602
"1600","w_10_162.5",0.0307770242547255,-0.0940380111317748
"15468","w_60_112.5",0.0307731362358062,0.123692008846757
"1678","w_10_233.5",0.0307707313094399,0.106553603119049
"875","w_7_57",0.0307704050768858,0.160012102557692
"8576","w_34_149.5",0.0307697903093114,0.114139843892851
"7190","w_29_170",0.0307624539116537,0.127307630580874
"3631","w_17_10",0.0307608086039394,0.250428360770619
"7180","w_29_161",0.0307597127108823,0.115631162355816
"14222","w_55_146",0.0307409653404029,0.14640447243694
"8248","w_33_101",0.0307406952803145,0.0915677985287144
"12626","w_49_119",0.0307364659899939,0.112035998186556
"8315","w_33_168",0.030734140632379,0.125120966833186
"6260","w_26_101.5",0.0307335421600476,0.0841320105933927
"5470","w_23_172",0.0307275294383772,0.122068571582163
"9106","w_36_122.5",0.0307244836976671,0.111735119005271
"1838","w_11_103",0.0307172597331673,0.0686879033612156
"4008","w_18_173.5",0.0307132990456442,0.113076965758733
"13923","w_54_106.5",0.0307076417846085,0.120322444157548
"15214","w_59_112",0.0307044002245845,0.122207766948844
"13676","w_53_119",0.0307014609061624,0.114035329899075
"775","w_7_244",0.0307000685034985,0.118485222041888
"14449","w_56_115.5",0.0306981363641305,0.11945276016195
"11861","w_46_152.5",0.0306924921785219,0.13219982119998
"8043","w_32_175.5",0.0306854190869293,0.13437990405607
"13702","w_53_145",0.0306840110760067,0.144151084315158
"1228","w_9_100",0.0306732591000443,0.0652696506962189
"11326","w_44_154.5",0.0306713889225056,0.130069576210696
"7357","w_29_56",0.0306711329942638,0.246769178239193
"6553","w_27_107",0.03066753407945,0.0915844571224447
"7763","w_31_177",0.0306632605635819,0.132135007310712
"14183","w_55_107",0.0306581085030311,0.119935436225297
"4888","w_21_172",0.0306521490217991,0.116177074234638
"629","w_7_111",0.0306459575251166,0.0584659546167441
"14701","w_57_110",0.0306453304229086,0.122123543435604
"8862","w_35_156",0.0306414422356234,0.116892856024773
"11825","w_46_116.5",0.0306377385643117,0.111169843123789
"1","w_5_10",0.0306344154280179,0.180046561674462
"13922","w_54_105.5",0.0306303866657858,0.119792640518558
"11822","w_46_113.5",0.0306296071198041,0.110734480676774
"15470","w_60_114.5",0.0306287568564821,0.120728971433525
"8318","w_33_170",0.0306272967669829,0.127626031062835
"8249","w_33_102",0.0306253260694673,0.0923738333271086
"8196","w_32_49.5",0.0306251548147611,0.274431957453009
"11276","w_44_104.5",0.0306190802833446,0.111169090459023
"14193","w_55_117",0.0306130801956227,0.116050858780588
"9410","w_37_149",0.0306058767802319,0.117106211371208
"641","w_7_122",0.0305989555172967,-0.0808512266943048
"12360","w_48_118.5",0.0305962552719996,0.110529384483648
"11555","w_45_114",0.0305849441758437,0.109458158458894
"9110","w_36_126.5",0.030573736422587,0.110339125193807
"8302","w_33_155",0.0305727518771322,0.113317283136492
"12094","w_47_118",0.0305724119518995,0.10971387320307
"3364","w_16_127.5",0.030563673742829,0.0919803933393016
"12875","w_50_104.5",0.0305558237740158,0.116340563377019
"15469","w_60_113.5",0.0305522437711354,0.121057198654166
"9919","w_39_107",0.0305488678910055,0.106780905176705
"6552","w_27_106",0.0305448690350312,0.0896170418909888
"14191","w_55_115",0.0305443655999509,0.117679906830247
"4837","w_21_126",0.030542522342542,0.100039384342578
"8301","w_33_154",0.0305424342310767,0.112424714492905
"2457","w_13_118",0.0305420043699967,0.0902663470131804
"8247","w_33_100",0.0305400727712052,0.089909858117745
"9637","w_38_100.5",0.0305384483528837,0.0995543111801392
"13670","w_53_113",0.0305339416356833,0.117212363856901
"3073","w_15_133",0.0305331260190198,0.0931796605346241
"102","w_5_191",0.0305318857246339,-0.0799860392656807
"382","w_6_166.5",0.0305318331762071,-0.0802572370531082
"688","w_7_165",0.0305247936321057,-0.0851827127110603
"9151","w_36_167.5",0.0305217566858823,0.126976259662755
"12093","w_47_117",0.0305211140483929,0.110372178145017
"8200","w_32_53.5",0.0305146328213202,0.258897227511262
"2453","w_13_114",0.0305138334075343,0.079454391471889
"12346","w_48_104.5",0.0305116256614343,0.113704905528439
"3693","w_17_156",0.0305090535352968,0.0896432443547994
"1544","w_10_111.5",0.0305076030901608,0.0641881685600252
"13931","w_54_114.5",0.0305028024732464,0.116670106907719
"3353","w_16_117.5",0.0304978574403777,0.0935298561602615
"2440","w_13_102",0.0304946978103603,0.0692415599561255
