"","namestmax","r2","es"
"416","w_6_197.5",0.0253935471742089,0.0290476327996308
"1478","w_9_51",0.0253932256161447,0.173675426451243
"10861","w_42_228.5",0.0253930232487292,-0.0416698565161506
"1903","w_11_162",0.0253928145125168,-0.0378822612673782
"10237","w_40_151.5",0.0253919668501268,0.0476668263053558
"12126","w_47_150",0.025391084494207,0.0500205420544717
"722","w_7_196",0.0253906412560746,0.0289421006284467
"7247","w_29_222",0.0253901979191617,0.0374148223581095
"9802","w_38_258.5",0.025389124706173,-0.0407207982257879
"658","w_7_138",0.0253884743230134,-0.0337221641669194
"10603","w_41_240",0.0253876753751996,-0.0405960395229653
"15476","w_60_120.5",0.0253851051602446,0.0482360740197064
"7184","w_29_165",0.0253850747994163,0.0414994553212343
"4587","w_20_164.5",0.0253829507759005,-0.040262980499327
"13769","w_53_212",0.0253827059562688,0.0408063528861486
"4652","w_20_223.5",0.0253794472206762,0.034782077521451
"10083","w_39_264",0.0253781970068082,0.0395614064321639
"4257","w_19_131",0.0253772232633067,0.0427737068031611
"11139","w_43_235",0.0253760153574487,-0.0403037232458698
"2150","w_12_112.5",0.0253735042641878,0.0333697192677065
"13508","w_52_212.5",0.0253723655389487,0.0408251843967368
"8812","w_35_106",0.0253721029763384,-0.0425861745755345
"2775","w_14_134.5",0.0253708958853721,-0.0393587409201967
"15111","w_58_264.5",0.0253693456264025,0.0428819236570875
"4532","w_20_114.5",0.0253656190380009,-0.0402425233395017
"7568","w_30_256.5",0.0253645392952357,-0.0371473720081271
"8093","w_32_220.5",0.0253634758723115,0.0385864933789676
"12218","w_47_241",0.0253631589651026,-0.0414541861443332
"13538","w_52_242.5",0.0253608023935261,-0.0424015635771367
"11858","w_46_149.5",0.0253591953821021,0.0491750164322379
"6568","w_27_122",0.0253578053634385,0.0441485835777954
"4522","w_20_105.5",0.0253558918362545,0.0358933244037932
"3171","w_15_222",0.0253555918361202,0.033040224765304
"9232","w_36_241.5",0.0253520456092388,-0.038438531142684
"2012","w_11_261",0.0253499305961639,0.0306532616157598
"7467","w_30_164.5",0.0253496635089103,0.0411418663001249
"7840","w_31_247",0.0253485980182914,-0.0361671327284505
"10876","w_42_241.5",0.0253454411738139,-0.0402666179814056
"934","w_8_110.5",0.0253398686689383,0.0288351774821422
"2614","w_13_260",0.0253397265916252,0.0313454927769806
"14329","w_55_253",0.0253396160301754,-0.0434334066581126
"11433","w_44_257.5",0.0253394366528662,-0.0411847976601959
"8373","w_33_220",0.0253370179729779,0.0385075990993624
"10780","w_42_149.5",0.0253361481632223,0.0477140101002019
"13701","w_53_144",0.0253344298978631,0.0496417005188011
"7715","w_31_131",0.0253338177464979,0.0443874883120124
"14833","w_57_242",0.0253330743210277,-0.0420545358158092
"7980","w_32_114.5",0.0253330090728593,0.0439370031301892
"8128","w_32_252.5",0.0253323667260438,-0.0372304720397156
"13634","w_52_77.5",0.0253322266499049,0.0501127926568503
"1967","w_11_220",0.0253297066596238,0.0288428361365127
"1722","w_10_273.5",0.0253283810165418,-0.0371581725129052
"13509","w_52_213.5",0.0253276999460871,0.0402773410442608
"8100","w_32_227.5",0.0253220561698003,-0.0392370426098125
"15434","w_59_78",0.0253217293548732,0.0515712138922063
"6727","w_27_268",0.0253202823279692,0.0391394289936212
"7530","w_30_221.5",0.0253201688128405,0.0372217412527971
"8254","w_33_107",0.0253200936157045,-0.0411920493353421
"4824","w_21_114",0.0253195508905035,-0.0400827550955825
"7556","w_30_245.5",0.0253163896257209,-0.0353863632560688
"10590","w_41_229",0.0253158779155076,-0.0399956350565301
"10900","w_42_263.5",0.0253156195485591,0.0391970267163779
"8415","w_33_259",0.0253154953129469,-0.0380162055156535
"13550","w_52_254.5",0.0253154845039435,-0.0423420113197532
"1642","w_10_200.5",0.02531373494088,0.0319512155104013
"18","w_5_115",0.0253124253285359,0.0305586489428501
"14966","w_58_119.5",0.0253109000845605,0.0467933495357011
"1947","w_11_202",0.0253105933568002,0.0334197548602952
"12984","w_50_213.5",0.0253104422573924,0.039552579557815
"7303","w_29_273",0.0253094980619909,0.0396350303576166
"2577","w_13_227",0.0253094233914802,-0.0328372680559472
"3700","w_17_162",0.0253080672926608,-0.0370381289557457
"10509","w_41_150",0.0253079480884433,0.0466867716995099
"119","w_5_207",0.0253074394463568,0.0289883427646598
"2237","w_12_191.5",0.0253073025736247,0.0326641121438485
"8661","w_34_228.5",0.0253068825208609,-0.0394694131656499
"319","w_6_109.5",0.0253065229040795,0.0258780076689526
"5169","w_22_162.5",0.0253058130136489,-0.0405403452851915
"2687","w_13_53",0.0253054733137393,0.187361617686151
"475","w_6_250.5",0.0253051875441812,0.0217319438013118
"5820","w_24_227.5",0.0253037063613833,-0.0363657625467681
"628","w_7_110",0.0253031802671237,0.027310473079693
"13677","w_53_120",0.0253025452389199,0.0459188868882095
"3665","w_17_130",0.0253018664871794,0.0414983058981689
"4241","w_19_117",0.0253018023761383,0.0394144057026465
"749","w_7_220",0.0253017548431671,0.0264913578065873
"14738","w_57_147",0.0252999830427585,0.0495296577915261
"8811","w_35_105",0.0252998163670901,-0.0410483661600674
"10334","w_40_243.5",0.0252972900682972,-0.038750480469056
"378","w_6_162.5",0.0252957844673676,-0.0351914262827742
"10622","w_41_258",0.0252937437157729,-0.0398528356662338
"3273","w_15_41",0.0252935173070299,0.214588947489164
"1610","w_10_171.5",0.0252931361138888,-0.0326754888479543
"8134","w_32_258.5",0.0252929120703275,-0.0370069986182301
"8973","w_35_259",0.0252920466723648,-0.0385806271111165
"10510","w_41_151",0.0252908746071004,0.0463214416972419
"7129","w_29_112",0.0252904127951662,0.0422689521863804
"9533","w_37_264",0.0252900550835994,0.0379548869566574
"6130","w_25_247",0.0252889168994465,-0.0334990878455736
"12748","w_49_241",0.0252855996826794,-0.0404462375338211
"1898","w_11_158",0.0252846178124132,0.034417934862905
"11296","w_44_124.5",0.0252842716988199,0.0449781023930261
"11441","w_44_264.5",0.0252829003849246,0.0389020634197033
"3711","w_17_172",0.0252825238422588,0.0345198940259586
"4529","w_20_111.5",0.025282214160673,-0.0369145681350926
"3933","w_18_105.5",0.0252820900734796,0.0341086127315949
"6292","w_26_132.5",0.0252802970898403,0.0428604189167051
"4584","w_20_161.5",0.0252801152773763,-0.0386127165178651
"5415","w_23_122",0.0252795280528206,0.0414078477518492
"10756","w_42_125.5",0.0252793252918762,0.0444704934231164
"418","w_6_199.5",0.0252792993081148,0.0285341416197269
"3057","w_15_119",0.0252792501729192,0.0383458844329548
"2269","w_12_220.5",0.025279243446014,0.0292459149103252
"13895","w_53_78",0.0252790331172887,0.0494432599680967
"12127","w_47_151",0.025278483149172,0.0476248223577779
"14029","w_54_212.5",0.0252759920276795,0.0393175739721058
"5968","w_24_97.5",0.0252756291295563,-0.0354914161992143
"1936","w_11_192",0.0252755864603494,0.0324560056688526
"6778","w_27_46",0.0252746805173047,0.223141112688664
"1634","w_10_193.5",0.0252744813132804,0.0302223134721592
"5101","w_22_100.5",0.025273053995344,-0.0342809371663543
"5680","w_23_98",0.025269970126598,-0.035302705168733
"7852","w_31_258",0.0252685037329166,-0.0362060335333458
"11400","w_44_227.5",0.0252681394676318,-0.0406991136980121
"13373","w_51_77",0.0252669814626016,0.0488355095105845
"7463","w_30_160.5",0.0252651547279389,0.0413574166672056
"13963","w_54_146.5",0.0252640067183455,0.049269308562207
"147","w_5_232",0.0252635939846333,-0.0244996261645658
"13770","w_53_213",0.0252635154860149,0.0392849659788464
"12628","w_49_121",0.0252629169832529,0.0449066992411232
"7293","w_29_264",0.0252627306173239,0.0372148573232063
"135","w_5_221",0.0252624778265215,-0.0256649337154427
"15567","w_60_211.5",0.0252616421357701,0.0403413982250888
"7558","w_30_247.5",0.025261575417144,-0.0346810739595945
"13960","w_54_143.5",0.0252614344660366,0.0481588780407007
"10860","w_42_227.5",0.0252600853986068,-0.0401816055814299
"5530","w_23_227",0.0252595418274234,-0.0355357664688491
"3203","w_15_251",0.025259046321371,0.0274691318602173
"11146","w_43_241",0.025257747522193,-0.0390506877916728
"5705","w_24_122.5",0.0252575167656456,0.0417371114027727
"10589","w_41_228",0.0252572155391483,-0.0395643541484755
"594","w_6_8.5",0.0252571630624808,0.191760964188372
"7252","w_29_227",0.0252567256524567,-0.0373620290569285
"13276","w_51_242",0.0252554562020721,-0.0404958222350659
"4975","w_21_251",0.0252551152751208,0.0305246370806602
"3100","w_15_158",0.0252536524622075,0.037596988686037
"4806","w_20_97.5",0.0252502208825348,-0.0349687350503186
"4232","w_19_109",0.0252498102558687,0.0362482939188483
"1272","w_9_140",0.0252481948607682,0.0324088043169766
"15607","w_60_251.5",0.0252459148730367,-0.042748116974604
"3335","w_16_100.5",0.0252451486442421,-0.0323602313231517
"8554","w_34_127.5",0.0252408256108675,0.0431156098314426
"5176","w_22_169.5",0.0252400547491197,0.0368220226689935
"957","w_8_131.5",0.0252381251755327,-0.0340164012424103
"13703","w_53_146",0.0252372360030623,0.0485839507954189
"7279","w_29_251",0.0252367344053425,-0.034709118085869
"7569","w_30_257.5",0.0252366229103566,-0.0352916375508304
"3637","w_17_105",0.0252364308960118,0.0328893182591178
"404","w_6_186.5",0.0252363322263706,0.0286940910423259
"66","w_5_159",0.0252326594946686,0.0299459331151519
"15597","w_60_241.5",0.0252323915197411,-0.0406339485851463
"1055","w_8_220.5",0.0252323816543184,0.0261587576657205
"3369","w_16_131.5",0.0252259622046704,0.0393452460002699
"10577","w_41_217",0.0252251532073614,0.0374818915392595
"4700","w_20_267.5",0.0252244790581221,-0.0373312582444891
"1235","w_9_107",0.0252243265710943,-0.0279910654435382
"6281","w_26_122.5",0.0252237488687547,0.0417929610041486
"14803","w_57_212",0.0252229040992528,0.0390355443027259
"13300","w_51_265",0.0252225573402207,0.0392392330340899
"2248","w_12_201.5",0.0252212555279673,0.0327557471251299
"6256","w_25_97",0.0252207325877003,-0.0347886416384199
"3768","w_17_224",0.0252200105560129,0.0322271514584654
"8813","w_35_107",0.0252194905347541,-0.0404370541475474
"7276","w_29_249",0.0252183968230407,-0.0341404348083877
"2616","w_13_262",0.0252175538981312,0.0310049127629107
"10578","w_41_218",0.0252173192643579,0.0378432935701379
"3214","w_15_261",0.0252163218429243,0.0313608301827932
"8421","w_33_264",0.0252149249387984,0.0363674095671691
"10783","w_42_152.5",0.0252139317288198,0.045337423405638
"5466","w_23_169",0.0252138675451743,0.0367579675329197
"12501","w_48_257.5",0.0252136579707384,-0.0393234246659547
"3397","w_16_157.5",0.0252133662965794,0.037598740734441
"6104","w_25_223",0.0252126531767548,0.0336236406437711
"3339","w_16_104.5",0.0252106184715228,0.0318468802139936
"14993","w_58_146.5",0.0252102334448306,0.0476060689141797
"11027","w_43_125",0.0252095880007221,0.0434472165092723
"7587","w_30_273.5",0.0252087857846434,0.0381672107018092
"10848","w_42_216.5",0.0252064596686096,0.0373675612986985
"5916","w_24_45.5",0.0252064108126663,0.216338919932253
"11140","w_43_236",0.025204758275884,-0.0376753626720015
"11924","w_46_215.5",0.0252045581194017,0.037797900044114
"7696","w_31_112",0.0252038087710965,0.0407731603049896
"3052","w_15_114",0.0252026380247138,-0.0330074295347438
"13248","w_51_214",0.025201123729008,0.037971497763289
"3078","w_15_138",0.0251997152982095,0.036818902250042
"1530","w_9_99",0.0251993177612008,0.0278777388952367
"8262","w_33_115",0.0251973642380297,0.0417860046340485
"8398","w_33_243",0.025195973108582,-0.0349426597549983
"5919","w_24_48.5",0.0251957867999529,0.213580267000447
"12128","w_47_152",0.0251956900730966,0.0458467149538592
"8118","w_32_243.5",0.0251950685916661,-0.0346769539901829
"4239","w_19_115",0.0251949887593068,-0.0370933313581731
"4879","w_21_164",0.0251942108583473,-0.0372488896169636
"1532","w_10_100.5",0.0251941814608657,0.0289481527987379
"4001","w_18_167.5",0.0251933075768855,-0.0360112113179988
"4006","w_18_171.5",0.0251924063162557,0.0338494137684138
"7011","w_28_266.5",0.025190863550389,0.0370423370185075
"9075","w_35_91",0.0251905679826869,-0.0371459494521751
"1089","w_8_251.5",0.0251901889719717,0.0220308656458446
"11710","w_45_265",0.0251896449121176,0.0375659099370745
"10866","w_42_232.5",0.0251894018785228,-0.0375922859614215
"5292","w_22_274.5",0.0251892079192071,0.0366458658662496
"7846","w_31_252",0.0251864607468297,-0.0347922372835188
"1870","w_11_132",0.0251862925256476,-0.0353457824426651
"11668","w_45_227",0.025182847627839,-0.0392591775354994
"3995","w_18_161.5",0.0251826580516731,-0.0357206953445041
"10317","w_40_228.5",0.0251801547775092,-0.0378349612322877
"8821","w_35_115",0.0251787635045667,0.0415455812261838
"10511","w_41_152",0.0251774950671961,0.0443332920027312
"9769","w_38_228.5",0.0251771532405383,-0.0378151589470832
"14453","w_56_119.5",0.025176373052926,0.0440411735417375
"7280","w_29_252",0.0251741036840627,-0.0339905774785542
"15500","w_60_144.5",0.0251717038846831,0.0468158682699398
"10871","w_42_237.5",0.0251689787144973,-0.0372214118756935
"11861","w_46_152.5",0.0251689475844549,0.0448730470364878
"9207","w_36_219.5",0.0251688913522575,0.0366943035375573
"661","w_7_140",0.0251664092438124,0.029678332429553
"5755","w_24_168.5",0.0251658619889659,0.0363036930852527
"15354","w_59_252",0.0251650079953109,-0.0410190851973647
"3811","w_17_263",0.0251636569791673,-0.0326538478129172
"14318","w_55_242",0.0251636011658534,-0.0390111898892367
"7691","w_31_107",0.0251635489161505,-0.0376314347432482
"8121","w_32_246.5",0.02516188605505,-0.0338152886540239
"4818","w_21_109",0.0251601070306158,0.0356057747060451
"7278","w_29_250",0.025158676291959,-0.0336028953541265
"7677","w_30_93.5",0.0251586682154494,-0.0354243761945837
"13551","w_52_255.5",0.0251562301659086,-0.0393229670018179
"9512","w_37_245",0.0251558416926669,-0.035569908192896
"424","w_6_204.5",0.0251554816700008,0.0291606082858083
"10604","w_41_241",0.0251532485562306,-0.0367203331583066
"15474","w_60_118.5",0.0251525137051901,0.0444017636868295
"9236","w_36_245.5",0.0251525017172199,-0.0352901005886301
"14480","w_56_146.5",0.0251508780409764,0.0467206022076614
"2013","w_11_262",0.0251506351767492,0.0290522411496362
"9938","w_39_126",0.0251503628313432,0.0417306434188652
"11831","w_46_122.5",0.0251487336174063,0.0427591427879928
"15248","w_59_146",0.0251483047986432,0.0462694945803227
"5991","w_25_120",0.025145704558619,0.0389501246265766
"1857","w_11_120",0.0251452093650592,-0.0353386518103617
"3514","w_16_263.5",0.0251438652725734,-0.0323242064433809
"780","w_7_249",0.0251437596325742,-0.0221763250171087
"4579","w_20_157.5",0.025142695078972,0.0377228646007152
"11440","w_44_263.5",0.025141361027058,0.0368434996947487
"3075","w_15_135",0.025140430660165,-0.0361369783336551
"11130","w_43_227",0.025139747504256,-0.0385973365558647
"2904","w_14_251.5",0.0251387390230842,0.0253917383101022
"15620","w_60_264.5",0.0251383656434843,0.0390449719060231
"8797","w_34_91.5",0.0251365344449821,-0.0357782916578832
"14844","w_57_253",0.0251352311991585,-0.0401635849603689
"2630","w_13_275",0.0251338333373845,0.0333555306202205
"10306","w_40_218.5",0.0251335517870955,0.0366186354665198
"13936","w_54_119.5",0.025133418999303,0.0430304452892611
"2578","w_13_228",0.0251316838539848,-0.0305135119928149
"11978","w_46_265.5",0.0251302181068187,0.0366875155707006
"108","w_5_197",0.0251302042471584,0.025957339634462
"6154","w_25_269",0.0251301804891095,0.0359021987133531
"2172","w_12_132.5",0.025129771829124,-0.0351126120691026
"7588","w_30_274.5",0.0251285723583858,0.0371784658996129
"15475","w_60_119.5",0.0251276015885656,0.0435169767426048
"725","w_7_199",0.0251268220965799,0.0276620288075417
"14081","w_54_264.5",0.0251258952775403,0.038091696977021
"12986","w_50_215.5",0.0251253212141439,0.0368614021955562
"11054","w_43_152",0.0251244410414085,0.0439894879321034
"5114","w_22_112.5",0.0251240647768346,-0.0365140909168316
"3650","w_17_117",0.0251220655643785,0.0360144251809836
"15088","w_58_241.5",0.025121996173227,-0.0385045827640178
"4821","w_21_111",0.025121734650232,-0.0350355999443798
"14154","w_54_78.5",0.0251215437288411,0.0463719748586192
"11388","w_44_216.5",0.0251215291750509,0.0366078051272552
"7557","w_30_246.5",0.0251201159362642,-0.0323113533521901
"11321","w_44_149.5",0.0251201089518296,0.0439777935271146
"13561","w_52_264.5",0.0251192892690431,0.0376551554163658
"11935","w_46_226.5",0.0251190436289638,-0.0383363163448166
"14598","w_56_264.5",0.0251188617341599,0.0382340924552446
"13275","w_51_241",0.0251180221965277,-0.0377714552250887
"8539","w_34_112.5",0.025117002440583,0.0394477384003128
"8381","w_33_228",0.0251165478557681,-0.0360857098145877
"3044","w_15_107",0.0251160838384069,0.0313703852346518
"8677","w_34_242.5",0.0251152084032135,-0.0340457241941893
"426","w_6_206.5",0.0251148512846492,0.0277665667250159
"5681","w_23_99",0.0251147644905301,-0.0331012653161101
"2155","w_12_117.5",0.0251125703638958,-0.0333632410211096
"11408","w_44_234.5",0.0251106915880505,-0.0361690277109665
"8531","w_34_104.5",0.025107213122377,-0.0373300816076659
"14219","w_55_143",0.0251070406215186,0.0448777925040554
"13110","w_50_76.5",0.0251067997402959,0.0457740258796824
"1232","w_9_104",0.0251052311978007,-0.0281817638265829
"3961","w_18_130.5",0.0251047656457273,0.0383466396594661
"4412","w_19_272",0.0251046271676912,-0.0352564890840212
"1572","w_10_137.5",0.0251037158477464,-0.0322065496033157
"8259","w_33_112",0.0251029239781586,0.0389265181520812
"4104","w_18_260.5",0.0251009354135308,0.0304129758845328
"5170","w_22_163.5",0.0250981658572379,-0.0361232310537009
"7248","w_29_223",0.0250980009758185,0.0329218581415698
"7010","w_28_265.5",0.0250962720128144,0.035446285840372
"4093","w_18_250.5",0.025095343551677,0.0273171420498575
"10082","w_39_263",0.0250949175605849,0.0351895498723184
"11401","w_44_228.5",0.0250935579868879,-0.0372247001233401
"15244","w_59_142",0.0250915103586105,0.0450749878398288
"12192","w_47_216",0.0250914932054721,0.0360577441426686
"7466","w_30_163.5",0.0250909540494035,0.0372315287729295
"5282","w_22_265.5",0.0250904345148174,-0.0354909151223419
"11132","w_43_229",0.0250903372206412,-0.0366774867416271
"13249","w_51_215",0.0250895248614051,0.0363131386499937
"10850","w_42_218.5",0.0250892658385856,0.0358629258509473
"6678","w_27_223",0.0250889556702302,0.032353979145294
"10782","w_42_151.5",0.0250884349888914,0.0429824923888985
"1294","w_9_160",0.0250883404894482,0.0324910826306751
"7285","w_29_257",0.0250856826864649,-0.0325359279064682
"7837","w_31_244",0.025084330069057,-0.0325558394489185
"4393","w_19_255",0.0250841672690734,0.0276909879531157
"9787","w_38_244.5",0.0250834166948924,-0.0346962587075298
"9365","w_37_104",0.025083190535742,-0.0373584042354848
"2474","w_13_133",0.0250820061749233,-0.034927233797825
"4815","w_21_106",0.0250784735722855,0.0324699228082599
"10875","w_42_240.5",0.0250751988678724,-0.0355771801748469
"6900","w_28_165.5",0.0250745812655494,0.0359918835984355
"14989","w_58_142.5",0.0250734245855099,0.0445333661088963
"3630","w_16_99.5",0.0250717921232546,-0.0303580455081189
"7855","w_31_260",0.0250716422794409,-0.0337215415422744
"4219","w_18_97.5",0.0250690550645932,-0.0318377029168142
"8931","w_35_220",0.0250688070126339,0.0348417887039507
"4948","w_21_227",0.0250681458251067,-0.0319715392873716
"14737","w_57_146",0.0250681218508622,0.0448345149875122
"5262","w_22_247.5",0.0250673183589054,-0.0295645387760514
"2876","w_14_226.5",0.0250665477112556,-0.0298580278100767
"9088","w_36_104.5",0.0250661559739374,-0.0369856955256263
"1330","w_9_193",0.0250653857868529,0.0281487300100754
"3497","w_16_248.5",0.0250634067443291,-0.0266694646650389
"15099","w_58_252.5",0.0250633567312235,-0.0390143604707835
"4833","w_21_122",0.0250618756658786,0.0366342954695485
"11657","w_45_216",0.02506113481001,0.0355919987099942
"7567","w_30_255.5",0.0250610735763417,-0.0325493842277233
"11399","w_44_226.5",0.0250599551917857,-0.0371735682433586
"4991","w_21_266",0.0250599039773042,-0.0349700201317005
"3067","w_15_128",0.0250588705331468,0.0371516412797775
"2744","w_14_106.5",0.0250587646917249,0.0298733306576822
"2571","w_13_221",0.025056761495204,0.0274777173988851
"1390","w_9_248",0.0250564248026846,-0.0232225290189297
"4977","w_21_253",0.0250563100807218,0.0280947447666126
"1596","w_10_159.5",0.0250560151473603,0.0320779020579504
"15314","w_59_212",0.0250533920338069,0.0366675647881906
"10873","w_42_239.5",0.0250530615938892,-0.035314686556126
"9640","w_38_103.5",0.0250523312147649,-0.0367740182399
"8959","w_35_246",0.0250486207350246,-0.0331983381705963
"963","w_8_137.5",0.0250485973239783,-0.0302338848341237
"6845","w_28_113.5",0.0250473141741308,0.0379419945190382
"14734","w_57_143",0.0250473034624221,0.0438722980650813
"2732","w_13_95",0.0250465510313326,-0.0298826985131646
"7571","w_30_259.5",0.0250459624887588,-0.0326436426522433
"89","w_5_18",0.0250458464200498,-0.184994963999164
"8695","w_34_259.5",0.0250452250611696,-0.0342412825600805
"2777","w_14_136.5",0.025044438518256,-0.0341713772561622
"15221","w_59_119",0.0250437945543909,0.0418087998073033
"3473","w_16_226.5",0.0250429027906329,-0.0300812825168419
"3228","w_15_274",0.0250425554794335,0.03342139640901
"10058","w_39_241",0.0250422984374867,-0.0344098689168105
"2073","w_11_41",0.0250410507539007,0.201346700472511
"5281","w_22_264.5",0.0250401096516953,-0.0338998428758777
"11170","w_43_263",0.0250398510512126,0.0350430836598681
"7009","w_28_264.5",0.025039080920877,0.0340650067555152
"14669","w_56_78.5",0.0250379118198063,0.0448852927328468
"5115","w_22_113.5",0.0250364084181119,-0.0359755755736954
"7274","w_29_247",0.0250354629979639,-0.030786705521731
"4588","w_20_165.5",0.0250339089062023,-0.03451365121345
"4827","w_21_117",0.025032620257938,0.0354266932300419
"7179","w_29_160",0.0250324376980504,0.037369849924312
"4296","w_19_167",0.0250316641573052,-0.0338021291961684
"9808","w_38_263.5",0.0250301164810229,0.0339224487062525
"2806","w_14_162.5",0.0250295055390943,-0.0324664911443882
"11860","w_46_151.5",0.0250249467872121,0.0425015427620588
"13799","w_53_242",0.025022432473453,-0.0364280117992253
"6682","w_27_227",0.0250220091364284,-0.0327954669713458
"6704","w_27_247",0.0250219708444546,-0.0302593470954183
"10862","w_42_229.5",0.0250213277348522,-0.0350695423549395
"9351","w_36_90.5",0.0250202564393091,-0.0347718886957778
"11709","w_45_264",0.0250202362933041,0.034850103517236
"33","w_5_129",0.025020136491985,0.0274245208162237
"6844","w_28_112.5",0.0250198583856734,0.0374489267634636
"13702","w_53_145",0.0250194305948256,0.043627660488497
"2444","w_13_106",0.0250189593954905,0.0284652527943257
"7847","w_31_253",0.0250186148884917,-0.0322336344327537
"3821","w_17_272",0.0250186004253382,-0.03327616283102
"1997","w_11_248",0.0250177804736754,-0.0236076095215136
"9089","w_36_105.5",0.0250174988554572,-0.0369608097369623
"7287","w_29_259",0.0250165190362666,-0.0317175711052334
"4385","w_19_248",0.0250157554721453,-0.0278128162931192
"15501","w_60_145.5",0.0250150155252473,0.0432946911345894
"1225","w_8_98.5",0.0250141003070785,0.0247554519696883
"3648","w_17_115",0.025014019096985,-0.0325724487192022
"14992","w_58_145.5",0.0250116109565828,0.0435329118475197
"343","w_6_130.5",0.0250103960557374,-0.0284924870438042
"12097","w_47_121",0.0250103162060128,0.0401383485170531
"11658","w_45_217",0.0250080658555143,0.0347644576236952
"10579","w_41_219",0.0250080514029437,0.0345826859525133
"3668","w_17_133",0.0250075293182758,0.0350233426574897
"11164","w_43_258",0.0250064382449132,-0.0353185699386841
"1308","w_9_173",0.025004244660264,0.0293637714583753
"451","w_6_229.5",0.0250029820641358,0.0241972686374168
"15180","w_58_78.5",0.0250022393540423,0.0445282558756609
"3038","w_15_101",0.0250019404473923,-0.0281775026325865
"11667","w_45_226",0.0250001865616724,-0.0362512970771227
"4989","w_21_264",0.0249991832529459,-0.0322244727722729
"10033","w_39_219",0.0249979994413171,0.0343574105226834
"11593","w_45_152",0.0249979402634072,0.041508661357959
"5000","w_21_274",0.0249978678321734,0.0334401541760252
"9090","w_36_106.5",0.0249963052126938,-0.0368864055088531
"723","w_7_197",0.0249926668376624,0.0246600933237891
"9352","w_36_91.5",0.024992588595974,-0.0338563853481032
"712","w_7_187",0.0249925698475972,0.0264695087571125
"3173","w_15_224",0.0249921061089848,0.0285928321681135
"10628","w_41_263",0.0249917483581584,0.03375653975317
"6157","w_25_271",0.0249902866613163,0.0335720751078249
"1833","w_10_99.5",0.0249901271246902,0.0263136153977943
"12723","w_49_216",0.0249891465311892,0.034578409739295
"2313","w_12_260.5",0.0249885381452249,0.0265277150561742
"5107","w_22_106.5",0.0249878559994627,0.0316292788157201
"11669","w_45_228",0.0249877582825905,-0.0356904305722537
"8540","w_34_113.5",0.0249867519909619,0.0375319879176263
"7959","w_31_93",0.0249838710195078,-0.0327086721686138
"3629","w_16_98.5",0.0249832891941644,-0.0294492141314825
"5404","w_23_112",0.0249826340470207,-0.0345028019201987
"3655","w_17_121",0.0249821025319523,0.0337986090210934
"10865","w_42_231.5",0.0249812592899399,-0.0342191261840691
"5168","w_22_161.5",0.0249811636695805,-0.0351957660197164
"14546","w_56_212.5",0.0249802042139321,0.0346759509203875
"7002","w_28_258.5",0.0249799507553673,-0.0306729163683922
"2817","w_14_172.5",0.0249798015428585,0.0290850704002335
"12891","w_50_120.5",0.0249797695026162,0.0393385849562893
"2002","w_11_252",0.0249774575925698,0.0218972580053986
"1711","w_10_263.5",0.0249765388297292,-0.0272734373836582
"11859","w_46_150.5",0.0249764305830441,0.0416883405328966
"964","w_8_138.5",0.0249747172131746,-0.0284318078279685
"7848","w_31_254",0.0249744677612163,-0.0314547946031076
"11407","w_44_233.5",0.0249740460518908,-0.0339212083673636
"2872","w_14_222.5",0.0249737516199366,0.0278841008829551
"3964","w_18_133.5",0.0249712845381926,0.0346009465450363
"7465","w_30_162.5",0.0249690349050864,0.0355141965191615
"5392","w_23_100",0.0249683101103845,-0.0303453600246423
"12774","w_49_265",0.0249678147588772,0.0345153426267296
"8094","w_32_221.5",0.0249657070599124,0.0325878832506287
"3358","w_16_121.5",0.0249644383451054,0.0333324393039724
"15499","w_60_143.5",0.0249642191311016,0.0427033125294056
"4682","w_20_250.5",0.0249638091715565,0.0264908051811977
"7407","w_30_106.5",0.0249620729132649,-0.0336071860829144
"9099","w_36_115.5",0.0249619447628338,0.0378271256038735
"5129","w_22_126.5",0.0249602069367438,-0.0358467796935502
"6255","w_25_96",0.0249601680137792,-0.0312574466505289
"6899","w_28_164.5",0.0249596708083197,0.0343949501608782
"3357","w_16_120.5",0.0249593021019671,0.0329251015267101
"4224","w_19_101",0.0249585586501109,-0.0291669375781023
"14330","w_55_254",0.0249576813177971,-0.0364702556803689
"2152","w_12_114.5",0.0249574410520936,0.0282062362622168
"15498","w_60_142.5",0.0249571233937157,0.0425439652310405
"5583","w_23_275",0.0249570862432861,0.0329423546969048
"8542","w_34_115.5",0.0249566216900368,0.0373692536143308
"11137","w_43_233",0.0249549135403107,-0.0335417597190455
"11925","w_46_216.5",0.0249544833392762,0.0338118335320348
"10864","w_42_230.5",0.0249542787370988,-0.0338623547361015
"7839","w_31_246",0.0249532392099567,-0.0300394801078809
"11415","w_44_240.5",0.0249525929695256,-0.0339082327942975
"4696","w_20_263.5",0.0249514310749283,-0.0307229075985713
"4090","w_18_248.5",0.0249512836840321,-0.0263849287538406
"14071","w_54_254.5",0.0249495160237136,-0.0361650408029525
"9377","w_37_116",0.0249486553314958,0.0378230536190284
"3353","w_16_117.5",0.0249479015498231,0.0329279918198142
"8832","w_35_126",0.0249474041491522,0.0374400811655823
"2132","w_11_96",0.0249474041345648,-0.0270704697512691
"13011","w_50_240.5",0.0249471991131509,-0.0344123024288742
