"","namestmean","r2","es"
"11207","w_43_35",0.0177372568095567,0.259269106254488
"2831","w_14_185.5",0.0177360973998888,0.159803990744568
"15023","w_58_176.5",0.0177359072519485,0.212711798455633
"15654","w_60_45.5",0.0177301230819489,0.287505572028384
"6310","w_26_149.5",0.017727592125596,0.172573996466347
"4910","w_21_192",0.0177269340658767,0.174707473971321
"3679","w_17_143",0.0177250948316108,0.154351820820564
"13027","w_50_255.5",0.0177233835930248,0.279863159574377
"4538","w_20_12.5",0.0177225370128895,0.235898879984277
"13360","w_51_64",0.0177222417074107,0.236482764211006
"690","w_7_167",0.0177221690022789,-0.140513137666345
"28","w_5_124",0.0177200002304548,0.130746617515645
"14547","w_56_213.5",0.0177199036187928,0.25063888011523
"12811","w_49_40",0.0177189929293587,0.266148137044603
"14289","w_55_213",0.0177185450605833,0.247939288509408
"14311","w_55_235",0.0177154579794663,0.261135587059536
"356","w_6_142.5",0.0177146006871716,0.123452813710556
"15086","w_58_239.5",0.0177128816796674,0.272636058961632
"13007","w_50_236.5",0.0177120126658892,0.256297062575187
"12136","w_47_160",0.017711089134576,0.207492490164224
"13777","w_53_220",0.0177105275829593,0.266750261637195
"14832","w_57_241",0.0177094068831214,0.273482111224521
"1710","w_10_262.5",0.0176993174709146,0.16805897367708
"12810","w_49_39",0.0176978190602648,0.266419799422155
"2551","w_13_203",0.0176935057096463,0.186304706506709
"9424","w_37_163",0.0176926215580532,0.193230654262551
"10935","w_42_33.5",0.0176922996249985,0.258697318214261
"14392","w_55_58",0.017688012003869,0.258312437332498
"12982","w_50_211.5",0.0176835561870419,0.243008304383849
"12569","w_48_62.5",0.0176785368279001,0.235100686744324
"15579","w_60_223.5",0.0176776669578003,0.266685099098384
"15002","w_58_155.5",0.017659207574473,0.223404924987524
"13008","w_50_237.5",0.017657027802108,0.258860735317284
"14051","w_54_234.5",0.0176540951608578,0.258464043342646
"2062","w_11_307",0.0176476040098565,0.164157030047475
"10489","w_41_130",0.0176420964830843,0.193177119389825
"14133","w_54_57.5",0.0176419385942033,0.258410605290398
"14831","w_57_240",0.0176411227523459,0.271365154984172
"10761","w_42_130.5",0.0176386322071285,0.19460218454452
"15151","w_58_49.5",0.0176374561693727,0.273921017410557
"13071","w_50_37.5",0.0176249868614512,0.270279248651209
"7363","w_29_62",0.0176227383231228,0.208149310566469
"6013","w_25_140",0.0176205585606889,0.174685799691051
"14742","w_57_151",0.0176204361736255,0.232957715762186
"12189","w_47_213",0.0176178506863567,0.238655792801389
"7848","w_31_254",0.0176158745768267,0.220910312207536
"8741","w_34_35.5",0.0176153407902361,0.235884932653231
"2571","w_13_221",0.0176147125869796,0.176496067989139
"2834","w_14_188.5",0.0176039409722328,0.166300393241064
"11659","w_45_218",0.0175974259379319,0.25044233066396
"12744","w_49_237",0.017592691299869,0.255972188041448
"15669","w_60_60.5",0.0175899467971761,0.260193787333793
"673","w_7_151",0.0175892966480926,0.126257141581037
"13090","w_50_56.5",0.0175859038376038,0.256707505590046
"11927","w_46_218.5",0.0175858526047609,0.253531702116391
"11458","w_44_28.5",0.0175845642445945,0.270573643100432
"7928","w_31_62",0.0175823736410616,0.212639195601449
"458","w_6_235.5",0.0175779003294807,-0.15097597280642
"12983","w_50_212.5",0.0175763201719742,0.243514320783868
"14648","w_56_57.5",0.0175746164032941,0.259396126161771
"4094","w_18_251.5",0.0175745328301846,0.171104826905758
"13619","w_52_62.5",0.0175721106685636,0.241796551603427
"1243","w_9_114",0.0175689348053757,0.119988050697319
"4410","w_19_270",0.0175665030552676,0.235345461184349
"14821","w_57_230",0.0175521847020917,0.268371679725636
"1343","w_9_205",0.0175517239616734,0.180814125704382
"13744","w_53_187",0.0175476662897545,0.224475525151964
"14766","w_57_175",0.0175434722899718,0.206490631526794
"8209","w_32_62.5",0.017541128317189,0.213116346533859
"433","w_6_212.5",0.0175395135920977,0.142924595552849
"14391","w_55_57",0.0175283165901723,0.259536530380502
"13855","w_53_38",0.0175253832272558,0.278174463785864
"15060","w_58_213.5",0.0175195048203174,0.250841872115036
"13245","w_51_211",0.0175137976452784,0.239979598056631
"6588","w_27_141",0.0174995048436486,0.178892957796226
"15288","w_59_186",0.0174929728406872,0.223619748946269
"14574","w_56_240.5",0.0174924309691634,0.270731490869214
"14487","w_56_153.5",0.0174822879787155,0.223003319475534
"11204","w_43_32",0.0174796191320568,0.263932455895192
"12907","w_50_136.5",0.0174739615556446,0.2110845367807
"10576","w_41_216",0.0174735063194914,0.242640530157849
"13982","w_54_165.5",0.0174718769714067,0.202055566083291
"6714","w_27_256",0.0174675981998219,0.20259959502168
"7565","w_30_253.5",0.017456557797734,0.218359816951703
"14028","w_54_211.5",0.0174551693281909,0.241503415394588
"1150","w_8_307.5",0.0174519078617922,0.157104898572701
"12035","w_46_59.5",0.0174499752461892,0.23958130480407
"4032","w_18_195.5",0.0174475673124138,0.17867033374015
"11475","w_44_34.5",0.0174404761105184,0.260819142134902
"12427","w_48_185.5",0.0174296614458349,0.220920549689161
"14309","w_55_233",0.0174271994094061,0.262823672447232
"2025","w_11_273",0.0174259577953721,0.223168016814219
"13072","w_50_38.5",0.017425371125291,0.267106531221784
"4359","w_19_224",0.017423269695932,0.205772684850692
"12038","w_46_62.5",0.0174167636536884,0.230990720403805
"6884","w_28_150.5",0.0174111539973749,0.178341755156213
"14568","w_56_234.5",0.0174052351023167,0.261748730090664
"9701","w_38_164.5",0.0174000765935161,0.193567339818899
"8612","w_34_183.5",0.0173999369845524,0.185594560680855
"15580","w_60_224.5",0.0173995610687733,0.265354770309573
"12161","w_47_185",0.0173922693579048,0.219589291229344
"14575","w_56_241.5",0.0173902722173883,0.270938589665101
"11771","w_45_62",0.0173890378405716,0.230879210337023
"11331","w_44_159.5",0.0173853367407997,0.20224309422631
"8463","w_33_36",0.0173818496029106,0.233088048962443
"4988","w_21_263",0.0173812950756087,0.202230148496683
"14053","w_54_236.5",0.0173775970673304,0.260199222208545
"15352","w_59_250",0.0173751435945488,0.297582242087714
"13432","w_52_136.5",0.0173717572691172,0.211490857376385
"4857","w_21_144",0.0173644047791698,0.160331905541725
"7443","w_30_142.5",0.0173643208886337,0.18275809338185
"11841","w_46_132.5",0.0173638722042675,0.19832929627178
"5441","w_23_146",0.0173630887598077,0.162813310781662
"14486","w_56_152.5",0.0173630314847329,0.224453165898754
"3757","w_17_214",0.0173584596009804,0.190042465709281
"10772","w_42_141.5",0.0173579428391527,0.215628379061636
"12745","w_49_238",0.0173579358028528,0.256688383145436
"12144","w_47_168",0.0173537556717582,0.194395762734155
"14310","w_55_234",0.0173480542910602,0.259212291609749
"13352","w_51_56",0.0173434437261094,0.256822742225809
"15085","w_58_238.5",0.0173428149809035,0.267697880276864
"5264","w_22_249.5",0.0173390602514737,0.191144522393351
"13882","w_53_65",0.0173331033507106,0.235571196568166
"13482","w_52_186.5",0.0173306030807531,0.222758948222737
"8332","w_33_183",0.0173298217407173,0.184736819648346
"9423","w_37_162",0.0173209371321049,0.192574462245693
"13254","w_51_220",0.0173208165181621,0.262858075065926
"3143","w_15_197",0.0173182227956068,0.163568853556959
"14908","w_57_61",0.0173178247997824,0.251897978401814
"14291","w_55_215",0.0173159839670579,0.253145225045394
"13220","w_51_186",0.0173065490243574,0.223032281597337
"14295","w_55_219",0.0173062232310266,0.258486748777224
"12956","w_50_185.5",0.0173022415971507,0.222182842371219
"15033","w_58_186.5",0.0172914603987234,0.223106838283914
"14136","w_54_60.5",0.0172894244542383,0.248418343701
"6021","w_25_148",0.017289156663586,0.168400326605133
"8650","w_34_218.5",0.0172850131105975,0.246497082065746
"6420","w_26_249.5",0.0172842928653578,0.204525084119267
"12479","w_48_237.5",0.0172842447726627,0.253654903803738
"11472","w_44_31.5",0.0172794008399451,0.267882290437618
"4643","w_20_215.5",0.0172597263374368,0.203300578108576
"13248","w_51_214",0.0172575500373532,0.241407775905228
"2673","w_13_39",0.0172568616097244,0.183566042286028
"449","w_6_227.5",0.0172565047282788,0.147986325466886
"5161","w_22_155.5",0.017255761570056,0.170221792186714
"10305","w_40_217.5",0.0172537787985906,0.244848640684085
"6427","w_26_255.5",0.0172532953190699,0.198990861849752
"15165","w_58_63.5",0.0172491868879578,0.248757029665149
"1030","w_8_198.5",0.0172485424626377,0.146232408355218
"3678","w_17_142",0.0172477453816192,0.152633516582122
"13247","w_51_213",0.0172416317299385,0.243304154773894
"10962","w_42_60.5",0.0172367301878843,0.230080632274176
"6132","w_25_249",0.0172334475404741,0.199990781176864
"14312","w_55_236",0.0172283671385564,0.258063665960734
"13612","w_52_55.5",0.0172278029889694,0.258038656571225
"15340","w_59_238",0.0172203357801556,0.265774372241857
"9169","w_36_184.5",0.0172195308850964,0.188215883622873
"13096","w_50_62.5",0.0172087291344638,0.234919274423588
"4746","w_20_37.5",0.0172009623593039,0.215368148991704
"14308","w_55_232",0.0171967052099073,0.260968360690594
"13954","w_54_137.5",0.0171944772596604,0.214297540943492
"13334","w_51_38",0.0171935728504239,0.268797322339704
"14307","w_55_231",0.0171862736764244,0.262782889036219
"15253","w_59_151",0.0171779421532454,0.230778472370152
"12764","w_49_256",0.0171765637159218,0.271115749215472
"14746","w_57_155",0.0171765499949456,0.220432624398132
"12676","w_49_169",0.0171752182955918,0.193052158389408
"14898","w_57_51",0.017173545048537,0.271015261606663
"14317","w_55_241",0.0171726292644615,0.268207669342125
"11314","w_44_142.5",0.0171716246954798,0.219435943745264
"15330","w_59_228",0.0171683332370905,0.264919334262667
"2264","w_12_216.5",0.0171650401782806,0.161312857607812
"14395","w_55_61",0.0171633815004903,0.24792593310701
"10246","w_40_160.5",0.0171632235154222,0.196757180652067
"14911","w_57_64",0.0171447672598249,0.245006859942409
"9422","w_37_161",0.0171427697946283,0.193978889350988
"13246","w_51_212",0.0171426117274532,0.239890418703732
"1033","w_8_200.5",0.0171358924783248,0.154570342419332
"14520","w_56_186.5",0.0171338266035094,0.223079883010579
"13431","w_52_135.5",0.0171183197931557,0.207379385016147
"4938","w_21_218",0.0171139287109172,0.201217110380024
"14250","w_55_174",0.0171129422787264,0.199825327859292
"7902","w_31_36",0.017109087106674,0.228090088510599
"14485","w_56_151.5",0.0171066465730575,0.226816983136176
"6482","w_26_36.5",0.0171062029975537,0.22400209440384
"1963","w_11_217",0.0171006414234482,0.154980355377109
"4327","w_19_195",0.017097168685924,0.176360902091544
"2510","w_13_166",0.0170966065316821,-0.169911868293459
"13981","w_54_164.5",0.0170954355428971,0.201071178443275
"4624","w_20_198.5",0.0170939793568008,0.188227875935653
"5933","w_24_62.5",0.0170933049272055,0.196562599112281
"11123","w_43_220",0.0170926782589292,0.254277898839745
"1203","w_8_78.5",0.0170902536185444,-0.114193400426803
"998","w_8_169.5",0.0170881751165179,-0.144652625381668
"10851","w_42_219.5",0.0170863513157049,0.250759654222362
"4917","w_21_199",0.0170860142641392,0.190748657827688
"11892","w_46_183.5",0.0170737563430315,0.210254914230259
"11120","w_43_218",0.0170708159075638,0.244565858346497
"1301","w_9_167",0.0170704277154257,-0.147114535672315
"14263","w_55_187",0.0170686941266899,0.222298303535719
"12455","w_48_213.5",0.0170641219600349,0.235671600908264
"10076","w_39_258",0.0170640563190009,0.247197282270327
"8009","w_32_143.5",0.0170618875572793,0.186949861357589
"4687","w_20_255.5",0.017054835105402,0.176452930320391
"11572","w_45_131",0.0170523228037659,0.193752427220675
"13006","w_50_235.5",0.0170505664362249,0.252851113822508
"8129","w_32_253.5",0.0170496014027743,0.220239980935075
"12160","w_47_184",0.0170413070671552,0.215007962891185
"8975","w_35_260",0.0170357364350602,0.234029907860852
"12726","w_49_219",0.0170354529195635,0.255446019118155
"11355","w_44_183.5",0.0170335053620772,0.203822942675514
"14135","w_54_59.5",0.0170319485986379,0.248118821481211
"12990","w_50_219.5",0.0170203534229351,0.257431642628284
"6598","w_27_150",0.0170195441330832,0.172363450864301
"13359","w_51_63",0.0170158348474603,0.23376830794658
"4979","w_21_255",0.0170143557751121,0.179572606218359
"14294","w_55_218",0.0170138768370742,0.252832893219652
"2992","w_14_59.5",0.0170128881715783,0.172581272697581
"10519","w_41_160",0.0170088448826707,0.196306686693197
"13354","w_51_58",0.017007264754761,0.246595939308942
"4476","w_19_60",0.0170026969529776,0.172720038891702
"10307","w_40_219.5",0.0169989912763555,0.248664635854101
"7486","w_30_181.5",0.0169972009111827,0.18030009167808
"12743","w_49_236",0.0169966608534573,0.251718162196112
"13361","w_51_65",0.0169961174297968,0.230480654900359
"4911","w_21_193",0.0169906607418882,0.174081757484911
"13507","w_52_211.5",0.016987806099888,0.236952882960541
"1484","w_9_57",0.0169874036864254,0.145746553476186
"15418","w_59_62",0.0169849294494711,0.250785219900326
"14499","w_56_165.5",0.0169823738309677,0.200010162975875
"13549","w_52_253.5",0.0169649313658475,0.281889915232895
"13791","w_53_234",0.0169632919121908,0.253829245635516
"14318","w_55_242",0.0169632816709975,0.267862968409273
"14484","w_56_150.5",0.0169618446321925,0.229095062497156
"12500","w_48_256.5",0.0169595057585465,0.264971542538529
"15287","w_59_185",0.0169573001843106,0.21873039119707
"9128","w_36_144.5",0.0169441400672263,0.196630473099935
"9697","w_38_160.5",0.0169360246648507,0.194819097555784
"12480","w_48_238.5",0.0169349645885966,0.253874970872639
"1660","w_10_217.5",0.0169298415121412,0.15035594591505
"9757","w_38_217.5",0.016927641126136,0.242503299630306
"14548","w_56_214.5",0.0169202870611178,0.249515030847782
"13694","w_53_137",0.0169175441679306,0.210182961684501
"4106","w_18_262.5",0.0168993742520522,0.187064042598487
"11769","w_45_60",0.0168932729021573,0.231528519230799
"11504","w_44_63.5",0.0168883954859709,0.219807891316672
"14643","w_56_52.5",0.0168847293431386,0.266442735505872
"7847","w_31_253",0.0168826944558672,0.217743352723104
"3162","w_15_214",0.0168816380561455,0.17409404128137
"5270","w_22_254.5",0.0168814228687304,0.183185430048824
"11235","w_43_63",0.0168774843320797,0.219828477574318
"10492","w_41_133",0.0168749888863158,0.195255680560633
"13810","w_53_253",0.0168738143997166,0.283113297248823
"7574","w_30_261.5",0.0168737129863966,0.222891447292108
"14313","w_55_237",0.0168634912500223,0.258904852404452
"12829","w_49_58",0.016862073563969,0.244515024991514
"12478","w_48_236.5",0.0168607871922135,0.25127010712904
"12410","w_48_168.5",0.0168595337642632,0.191549322200777
"2469","w_13_129",0.0168570757316154,0.150235952994685
"4","w_5_102",0.0168542700507194,0.10723665878349
"9486","w_37_221",0.016850117237056,0.245622542505569
"12214","w_47_238",0.0168499884401411,0.250680559227997
"5730","w_24_145.5",0.0168463258574099,0.162790051605999
"10848","w_42_216.5",0.0168452914648206,0.239151382977796
"6886","w_28_152.5",0.0168402143772259,0.176150217052551
"15152","w_58_50.5",0.0168321357571209,0.268750825956245
"12640","w_49_133",0.0168318469025263,0.196368535691853
"13073","w_50_39.5",0.0168292905801712,0.26188847514869
"13508","w_52_212.5",0.0168247387136007,0.239720542957247
"1917","w_11_175",0.0168234007434656,0.146326825054549
"15162","w_58_60.5",0.016822234683451,0.251726280065092
"5479","w_23_180",0.0168222227983832,0.16649379863356
"13719","w_53_162",0.0168182845234947,0.201608515262808
"11772","w_45_63",0.0168181882448196,0.223458713758172
"2759","w_14_12.5",0.0168178996104967,0.219532481928745
"15081","w_58_234.5",0.0168122722342717,0.26188077147964
"11044","w_43_142",0.0168122151107996,0.214128281414293
"8091","w_32_219.5",0.01681183808631,0.238847498878076
"3974","w_18_142.5",0.0168060473890548,0.152501684063007
"2166","w_12_127.5",0.0168033153681507,0.146802328980528
"11868","w_46_159.5",0.0167989160431018,0.200847292323654
"10578","w_41_218",0.0167958350234885,0.243839839533662
"15569","w_60_213.5",0.0167942985966029,0.248018389817385
"1604","w_10_166.5",0.0167918311528132,-0.152269006512064
"11503","w_44_62.5",0.016791423343599,0.223368895689044
"14262","w_55_186",0.0167913644548928,0.220460679132196
"10420","w_40_61.5",0.0167886716684505,0.219598971741955
"11661","w_45_220",0.0167859080495535,0.254105278949408
"4402","w_19_263",0.0167836614072139,0.191484336316458
"13510","w_52_214.5",0.0167824913106774,0.240581500259296
"13772","w_53_215",0.0167818026181202,0.243275762659897
"13168","w_51_134",0.016775984448788,0.200354135070433
"9323","w_36_62.5",0.0167689952570951,0.214028466986932
"14805","w_57_214",0.0167672446299422,0.246255980878416
"5150","w_22_145.5",0.0167636256227762,0.15807961313814
"11840","w_46_131.5",0.016758469410651,0.193238963363433
"10035","w_39_220",0.0167570730798418,0.247269607931213
"11576","w_45_135",0.0167529776329838,0.199294515642872
"14058","w_54_241.5",0.0167464592184725,0.265188655304598
"13773","w_53_216",0.0167454875384428,0.24454982656854
"14034","w_54_217.5",0.0167352228277721,0.247849141337161
"13774","w_53_217",0.0167347037598298,0.24581320667255
"4058","w_18_219.5",0.0167309623128264,0.186376709953863
"14570","w_56_236.5",0.0167296056550622,0.256831222770499
"7159","w_29_142",0.0167257439766495,0.177640421803019
"12721","w_49_214",0.0167229826372984,0.235419283809551
"14508","w_56_174.5",0.016722618630682,0.199034927955756
"2832","w_14_186.5",0.0167211509813054,0.15370254869839
"14003","w_54_186.5",0.0167199528669667,0.219625051695283
"694","w_7_170",0.0167140927513469,-0.142915554505217
"10543","w_41_184",0.0167083102227723,0.195352986784666
"2865","w_14_216.5",0.0167070501094713,0.16686949621831
"11302","w_44_130.5",0.0167060616749698,0.189966503973361
"9682","w_38_145.5",0.0167058666829923,0.200618700135267
"13990","w_54_173.5",0.0167013554285962,0.196084954504741
"8051","w_32_182.5",0.016699254177549,0.181190853996632
"4769","w_20_60.5",0.0166964583876129,0.175202549087505
"4683","w_20_251.5",0.0166907865745834,0.17395052155569
"6020","w_25_147",0.0166825054513018,0.165203617820459
"6632","w_27_181",0.0166821379505303,0.171380049979452
"2835","w_14_189.5",0.0166807306743104,0.161925519532269
"13769","w_53_212",0.0166787914304438,0.236789880205517
"5477","w_23_179",0.0166718060876513,0.167644427785662
"14050","w_54_233.5",0.0166623292241078,0.254580090735288
"14241","w_55_165",0.016662123799698,0.19835674899829
"15578","w_60_222.5",0.016659011707131,0.257823659278574
"13171","w_51_137",0.0166561947606432,0.207917642830701
"10692","w_41_61",0.0166510419803493,0.222759826503988
"4976","w_21_252",0.016648277441577,0.178131945072151
"15596","w_60_240.5",0.016646970416322,0.267834668075522
"15031","w_58_184.5",0.0166448777846093,0.216367480011307
"10270","w_40_184.5",0.016643908353943,0.193537091486757
"1357","w_9_218",0.016642216952425,0.145829471649361
"3432","w_16_189.5",0.0166419760798826,0.16407696784336
"1255","w_9_125",0.0166395102462467,0.1394870142419
"15416","w_59_60",0.0166365862826477,0.252016911816952
"12112","w_47_136",0.0166352167070457,0.202921304281905
"10488","w_41_129",0.0166320159828639,0.185199785356448
"2544","w_13_197",0.01663153489469,0.151590577934814
"5554","w_23_249",0.0166232144346525,0.191029625698313
"5267","w_22_251.5",0.0166189718666137,0.183674311398766
"10349","w_40_257.5",0.0166171952145066,0.246430783401775
"4975","w_21_251",0.016617088843161,0.17921265564361
"12834","w_49_63",0.0166129125995098,0.227334214346808
"10764","w_42_133.5",0.0166106088305957,0.195310047294863
"15075","w_58_228.5",0.0166073871831743,0.261875054256946
"3292","w_15_60",0.0165967041176498,0.169484918989317
"8409","w_33_253",0.016590030055828,0.220582456554183
"3764","w_17_220",0.0165894413523709,0.181685834452804
"7727","w_31_143",0.016586249777744,0.180891396532436
"13335","w_51_39",0.0165841349011806,0.262673011679246
"3379","w_16_140.5",0.016582231125472,0.149281817975247
"15032","w_58_185.5",0.0165818831920226,0.217853458543559
"14002","w_54_185.5",0.0165789053272363,0.218813914994797
"2168","w_12_129.5",0.0165786565070516,0.145323203005373
"13730","w_53_173",0.0165779141677251,0.194919649686543
"96","w_5_186",0.0165765605277881,0.13210216598406
"4700","w_20_267.5",0.0165731993479775,0.217215280008117
"3677","w_17_141",0.016571172598126,0.150291998999714
"5644","w_23_62",0.0165678965932402,0.18839173004545
"15343","w_59_241",0.0165662809130752,0.266586262710787
"12931","w_50_160.5",0.0165641306518266,0.201295154103773
"4527","w_20_11.5",0.0165573002922629,0.228228931732861
"118","w_5_206",0.0165570530549991,0.147470216970973
"4324","w_19_192",0.0165564255986987,0.164235537356435
"15668","w_60_59.5",0.0165545633160875,0.253199118254797
"6794","w_27_62",0.0165529126998133,0.199216471051555
"12454","w_48_212.5",0.0165490553736843,0.232357614565188
"1052","w_8_218.5",0.0165479889208942,0.145125136302223
"13742","w_53_185",0.0165363998712587,0.218929931386124
"12213","w_47_237",0.0165320046647278,0.248733067400115
"5","w_5_103",0.0165307280975346,0.108961222283347
"3165","w_15_217",0.0165243641041377,0.171265870066449
"13480","w_52_184.5",0.016523804288607,0.218112885434261
"15326","w_59_224",0.0165204533512551,0.25876115200803
"5353","w_22_61.5",0.0165183214741982,0.183730689469129
"14393","w_55_59",0.0165169047758186,0.24792966456747
"6058","w_25_181",0.0165160341290906,0.166064327619919
"1940","w_11_196",0.0165154038475125,0.140717514605325
"1956","w_11_210",0.0165147274804175,0.167071065382146
"9846","w_38_34.5",0.0165110911493624,0.237614732151286
"439","w_6_218.5",0.0165095246008878,0.137177701902576
"898","w_7_78",0.0165088720680818,-0.112916090529294
"15012","w_58_165.5",0.0165083706481965,0.198894133932611
"13743","w_53_186",0.016501370816791,0.217915690225989
"5229","w_22_217.5",0.0164996410004484,0.204212957918871
"4267","w_19_140",0.0164982147798596,0.155279332095953
"15670","w_60_61.5",0.01649157462443,0.250307722720102
"13695","w_53_138",0.0164872698400577,0.210711782720779
"14830","w_57_239",0.0164844318426797,0.261092401419439
"179","w_5_261",0.0164800024195435,0.128472656921438
"11660","w_45_219",0.0164787135785579,0.24620989704723
"3163","w_15_215",0.0164773043849151,0.170693625328246
"11390","w_44_218.5",0.016472123342934,0.242955909167344
"13614","w_52_57.5",0.0164682215577241,0.246462004679206
"13794","w_53_237",0.0164653549278257,0.253108506415358
"14775","w_57_184",0.0164649470965796,0.21505168406435
"13481","w_52_185.5",0.0164643065444591,0.21811785087846
"13219","w_51_185",0.0164537032665765,0.217318908513415
"757","w_7_228",0.0164498494859211,0.150681268677603
"14327","w_55_251",0.0164495390535973,0.280304768274173
"15325","w_59_223",0.0164480586867036,0.259315231039764
"14227","w_55_151",0.0164457817205388,0.22288652576414
"14228","w_55_152",0.0164453967856645,0.219536502583789
"5433","w_23_139",0.016443880451944,0.165209222600479
"10218","w_40_132.5",0.0164435735921667,0.19050224972446
"3970","w_18_139.5",0.0164429174105708,0.154014041297971
"14259","w_55_183",0.0164422708219877,0.214708827717807
"14517","w_56_183.5",0.0164402753462191,0.215320273846734
"3164","w_15_216",0.0164367634387378,0.1680920651252
"1332","w_9_195",0.0164335950306723,0.136162980315687
"12195","w_47_219",0.0164298183844288,0.248118985311901
"11119","w_43_217",0.0164267539616118,0.238332893276334
"14571","w_56_237.5",0.0164247761649496,0.257279610198153
"15593","w_60_237.5",0.0164243878679615,0.26144005741158
"12692","w_49_185",0.0164223330217423,0.215535307791361
"13097","w_50_63.5",0.0164203841673374,0.226150323081061
"14068","w_54_251.5",0.0164162238252957,0.27852125821662
"12904","w_50_133.5",0.0164149721534547,0.195771602851673
"14488","w_56_154.5",0.0164122639573132,0.214916289773951
"8128","w_32_252.5",0.0164116661037347,0.218067824525943
"1907","w_11_166",0.0164114401481666,-0.155498388414144
"13099","w_50_65.5",0.0164079297816131,0.222951576654035
"732","w_7_205",0.0164071710027544,0.164862440963041
"9295","w_36_34.5",0.0164070344034025,0.231249954950291
"12482","w_48_24.5",0.0164043937599425,0.25874315778979
"12837","w_49_66",0.0164009150313295,0.218746626824013
"13980","w_54_163.5",0.0163977030643983,0.198029686694337
"14306","w_55_230",0.0163973234112471,0.258994384986074
"14573","w_56_239.5",0.0163973213280688,0.259690937057163
"4255","w_19_13",0.0163966695593218,0.225684555243257
"3462","w_16_216.5",0.0163949245125997,0.173468336636715
"14569","w_56_235.5",0.0163940069720585,0.253728494956547
"15088","w_58_241.5",0.0163935771665376,0.265655895342163
"13516","w_52_220.5",0.0163879105502356,0.257581897501062
"15656","w_60_47.5",0.0163873339688536,0.267484264079216
"6029","w_25_155",0.0163865337489987,0.171512503253254
"12426","w_48_184.5",0.0163854785921103,0.214372498860883
"13533","w_52_237.5",0.0163839368076776,0.251700801478835
"14820","w_57_229",0.0163798155181787,0.260295043758211
"13195","w_51_161",0.0163796962398248,0.198988439000203
"13595","w_52_38.5",0.0163779946322073,0.264471856650331
"10214","w_40_128.5",0.0163736623959982,0.18264275191917
"11586","w_45_145",0.0163672173147653,0.214741574744831
"10853","w_42_220.5",0.0163665504622007,0.250447200203046
"14904","w_57_57",0.0163626382301254,0.253133954347732
"12374","w_48_132.5",0.0163592215314592,0.192486568169093
"14777","w_57_186",0.0163587722807778,0.217132025919669
"13693","w_53_136",0.0163549785125883,0.20449478661198
"9406","w_37_145",0.0163502491914679,0.195324118130411
"5185","w_22_177.5",0.0163493395274209,0.164839441202125
"15605","w_60_249.5",0.0163405680999579,0.290282474575074
"10581","w_41_220",0.0163383679504979,0.246628213717566
"15337","w_59_235",0.0163352829758163,0.260522079266224
"14649","w_56_58.5",0.0163277816170674,0.248268148343549
"2990","w_14_57.5",0.0163232223647712,0.164570619699693
"11447","w_44_27.5",0.0163162548667828,0.25824986577123
"12424","w_48_182.5",0.0163155721628974,0.20714506199086
"9425","w_37_164",0.0163137349966974,0.185637781882147
"6307","w_26_146.5",0.0163125390455255,0.166016392179974
"14828","w_57_237",0.016312278785965,0.255413771076334
"9144","w_36_160.5",0.0163113727625177,0.189138465986236
"5723","w_24_139.5",0.0163020226456764,0.166357897568616
"13215","w_51_181",0.0163017614946636,0.205142095331258
"14647","w_56_56.5",0.0162978367695661,0.25317888100603
"11501","w_44_60.5",0.016295237273551,0.223969784892988
"2532","w_13_186",0.0162950697195221,0.152604054293535
"12942","w_50_171.5",0.0162942290793836,0.192144314272274
"2470","w_13_13",0.0162849525804508,0.219299519470325
"5731","w_24_146.5",0.0162820043258207,0.159779355955438
"12690","w_49_183",0.016281906575537,0.211597341770998
"14767","w_57_176",0.0162759565961186,0.201394817622667
"13874","w_53_57",0.0162734719159355,0.246893978581264
"312","w_6_102.5",0.0162722528511716,0.109448525049404
"15329","w_59_227",0.0162718587269205,0.257368896284158
"15521","w_60_165.5",0.0162695546908188,0.199597130195005
"10304","w_40_216.5",0.0162684676639935,0.234587483164032
"10032","w_39_218",0.0162667694406966,0.238667683933172
"11844","w_46_135.5",0.0162658349311315,0.198202398429521
"13477","w_52_181.5",0.0162607775532462,0.209163880284398
"14997","w_58_150.5",0.0162569348942222,0.225590367143885
"13430","w_52_134.5",0.0162547791660127,0.199457756159158
"2304","w_12_252.5",0.0162540041099006,0.141040936174868
"14776","w_57_185",0.0162530399967257,0.215324480352734
"15003","w_58_156.5",0.0162461131896139,0.21251352394099
"5281","w_22_264.5",0.0162450914756026,0.20803266442837
"9392","w_37_131",0.0162428271498687,0.184031352419542
"2459","w_13_12",0.0162425402266353,0.212404869266394
"13272","w_51_238",0.0162421187530202,0.251231639465086
"10621","w_41_257",0.0162419460755334,0.246460160033862
"12159","w_47_183",0.0162340950716136,0.206070311890979
"14316","w_55_240",0.0162321191016614,0.258881490679867
"14905","w_57_58",0.0162300051982549,0.249292958131606
"9675","w_38_138.5",0.0162275983414722,0.197083246885517
"11306","w_44_134.5",0.0162267700694154,0.194959267908025
"3972","w_18_140.5",0.0162205592715302,0.151491757491773
"14213","w_55_137",0.0162117632386719,0.207349217993675
"14899","w_57_52",0.0162108797142142,0.262128690270391
"5440","w_23_145",0.0162075736104891,0.157697568933858
"3467","w_16_220.5",0.016207049195203,0.177050080542434
"10037","w_39_222",0.0162068089253307,0.248048601294611
